Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,goles_barca,goles_rival,temporada
2018-05-20,Barcelona,Sociedad,1,0,H,0.0,0.0,D,,12.0,13.0,4.0,2.0,13.0,13.0,3.0,8.0,3.0,2.0,0.0,0.0,1,0,1718
2018-08-18,Barcelona,Alaves,3,0,H,0.0,0.0,D,,25.0,3.0,9.0,0.0,6.0,13.0,7.0,1.0,0.0,2.0,0.0,0.0,3,0,1819
2018-08-25,Valladolid,Barcelona,0,1,A,0.0,0.0,D,,7.0,10.0,4.0,5.0,13.0,11.0,6.0,10.0,1.0,1.0,0.0,0.0,1,0,1819
2018-09-02,Barcelona,Huesca,8,2,H,3.0,2.0,H,,31.0,7.0,15.0,3.0,6.0,12.0,9.0,4.0,1.0,2.0,0.0,0.0,8,2,1819
2018-09-15,Sociedad,Barcelona,1,2,A,1.0,0.0,H,,8.0,12.0,5.0,6.0,18.0,8.0,1.0,6.0,1.0,1.0,0.0,0.0,2,1,1819
2018-09-23,Barcelona,Girona,2,2,D,1.0,1.0,D,,22.0,7.0,11.0,6.0,9.0,16.0,8.0,2.0,3.0,5.0,1.0,0.0,2,2,1819
2018-09-26,Leganes,Barcelona,2,1,H,0.0,1.0,A,,10.0,9.0,6.0,5.0,15.0,11.0,4.0,5.0,4.0,2.0,0.0,0.0,1,2,1819
2018-09-29,Barcelona,Ath Bilbao,1,1,D,0.0,1.0,A,,20.0,8.0,8.0,2.0,9.0,18.0,4.0,3.0,3.0,3.0,0.0,0.0,1,1,1819
2018-10-07,Valencia,Barcelona,1,1,D,1.0,1.0,D,,10.0,10.0,3.0,5.0,11.0,6.0,5.0,2.0,2.0,2.0,0.0,0.0,1,1,1819
2018-10-20,Barcelona,Sevilla,4,2,H,2.0,0.0,H,,23.0,19.0,9.0,7.0,10.0,16.0,5.0,7.0,0.0,1.0,0.0,0.0,4,2,1819
2018-10-28,Barcelona,Real Madrid,5,1,H,2.0,0.0,H,,13.0,15.0,8.0,4.0,17.0,14.0,4.0,2.0,2.0,2.0,0.0,0.0,5,1,1819
2018-11-03,Vallecano,Barcelona,2,3,A,1.0,1.0,D,,11.0,9.0,5.0,5.0,23.0,11.0,3.0,1.0,4.0,2.0,0.0,0.0,3,2,1819
2018-11-11,Barcelona,Betis,3,4,A,0.0,2.0,A,,20.0,15.0,5.0,8.0,13.0,11.0,10.0,5.0,4.0,2.0,1.0,0.0,3,4,1819
2018-11-24,Ath Madrid,Barcelona,1,1,D,0.0,0.0,D,,3.0,8.0,1.0,2.0,19.0,12.0,2.0,8.0,5.0,3.0,0.0,0.0,1,1,1819
2018-12-02,Barcelona,Villarreal,2,0,H,1.0,0.0,H,,16.0,12.0,7.0,2.0,9.0,17.0,11.0,1.0,2.0,4.0,0.0,0.0,2,0,1819
2018-12-08,Espanol,Barcelona,0,4,A,0.0,3.0,A,,15.0,17.0,3.0,9.0,16.0,10.0,11.0,4.0,1.0,0.0,0.0,0.0,4,0,1819
2018-12-16,Levante,Barcelona,0,5,A,0.0,2.0,A,,20.0,16.0,6.0,9.0,12.0,9.0,15.0,3.0,2.0,3.0,1.0,0.0,5,0,1819
2018-12-22,Barcelona,Celta,2,0,H,2.0,0.0,H,,9.0,11.0,5.0,1.0,14.0,15.0,4.0,6.0,0.0,1.0,0.0,0.0,2,0,1819
2019-01-06,Getafe,Barcelona,1,2,A,1.0,2.0,A,,10.0,12.0,2.0,8.0,23.0,12.0,4.0,4.0,4.0,3.0,0.0,0.0,2,1,1819
2019-01-13,Barcelona,Eibar,3,0,H,1.0,0.0,H,,7.0,15.0,6.0,2.0,10.0,12.0,2.0,3.0,2.0,1.0,0.0,0.0,3,0,1819
2019-01-20,Barcelona,Leganes,3,1,H,1.0,0.0,H,,15.0,5.0,7.0,2.0,12.0,18.0,5.0,1.0,3.0,3.0,0.0,0.0,3,1,1819
2019-01-27,Girona,Barcelona,0,2,A,0.0,1.0,A,,13.0,15.0,5.0,7.0,18.0,12.0,3.0,8.0,5.0,3.0,1.0,0.0,2,0,1819
2019-02-02,Barcelona,Valencia,2,2,D,1.0,2.0,A,,20.0,14.0,8.0,7.0,8.0,5.0,9.0,1.0,3.0,0.0,0.0,0.0,2,2,1819
2019-02-10,Ath Bilbao,Barcelona,0,0,D,0.0,0.0,D,,13.0,10.0,5.0,2.0,23.0,10.0,6.0,4.0,4.0,2.0,1.0,0.0,0,0,1819
2019-02-16,Barcelona,Valladolid,1,0,H,1.0,0.0,H,,20.0,10.0,8.0,0.0,12.0,18.0,3.0,5.0,1.0,3.0,0.0,0.0,1,0,1819
2019-02-23,Sevilla,Barcelona,2,4,A,2.0,1.0,H,,13.0,17.0,4.0,8.0,15.0,11.0,3.0,8.0,6.0,1.0,0.0,0.0,4,2,1819
2019-03-02,Real Madrid,Barcelona,0,1,A,0.0,1.0,A,,17.0,10.0,3.0,4.0,16.0,13.0,8.0,6.0,3.0,2.0,0.0,0.0,1,0,1819
2019-03-09,Barcelona,Vallecano,3,1,H,1.0,1.0,D,,12.0,8.0,6.0,1.0,12.0,17.0,10.0,4.0,1.0,2.0,0.0,0.0,3,1,1819
2019-03-17,Betis,Barcelona,1,4,A,0.0,2.0,A,,13.0,16.0,3.0,9.0,10.0,11.0,3.0,7.0,1.0,2.0,0.0,0.0,4,1,1819
2019-03-30,Barcelona,Espanol,2,0,H,0.0,0.0,D,,13.0,4.0,3.0,2.0,15.0,14.0,5.0,2.0,0.0,4.0,0.0,0.0,2,0,1819
2019-04-02,Villarreal,Barcelona,4,4,D,1.0,2.0,A,,16.0,15.0,9.0,9.0,10.0,10.0,5.0,3.0,4.0,7.0,1.0,0.0,4,4,1819
2019-04-06,Barcelona,Ath Madrid,2,0,H,0.0,0.0,D,,21.0,9.0,10.0,2.0,14.0,12.0,5.0,1.0,3.0,4.0,0.0,1.0,2,0,1819
2019-04-13,Huesca,Barcelona,0,0,D,0.0,0.0,D,,6.0,10.0,1.0,2.0,18.0,13.0,6.0,5.0,1.0,2.0,0.0,0.0,0,0,1819
2019-04-20,Barcelona,Sociedad,2,1,H,1.0,0.0,H,,11.0,9.0,4.0,2.0,10.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,2,1,1819
2019-04-23,Alaves,Barcelona,0,2,A,0.0,0.0,D,,6.0,17.0,1.0,6.0,19.0,9.0,1.0,4.0,3.0,1.0,0.0,0.0,2,0,1819
2019-04-27,Barcelona,Levante,1,0,H,0.0,0.0,D,,23.0,7.0,12.0,2.0,17.0,12.0,6.0,3.0,4.0,3.0,0.0,0.0,1,0,1819
2019-05-04,Celta,Barcelona,2,0,H,0.0,0.0,D,,14.0,8.0,6.0,1.0,11.0,13.0,11.0,1.0,1.0,5.0,0.0,0.0,0,2,1819
2019-05-12,Barcelona,Getafe,2,0,H,1.0,0.0,H,,13.0,11.0,8.0,0.0,9.0,13.0,4.0,3.0,1.0,3.0,0.0,0.0,2,0,1819
2019-05-19,Eibar,Barcelona,2,2,D,2.0,2.0,D,,15.0,6.0,8.0,3.0,11.0,3.0,5.0,2.0,4.0,2.0,0.0,0.0,2,2,1819
2019-08-16,Ath Bilbao,Barcelona,1,0,H,0.0,0.0,D,,11.0,11.0,5.0,2.0,14.0,9.0,3.0,8.0,1.0,1.0,0.0,0.0,0,1,1920
2019-08-25,Barcelona,Betis,5,2,H,1.0,1.0,D,,20.0,4.0,7.0,3.0,14.0,12.0,11.0,0.0,1.0,1.0,0.0,0.0,5,2,1920
2019-08-31,Osasuna,Barcelona,2,2,D,1.0,0.0,H,,15.0,8.0,5.0,4.0,16.0,9.0,3.0,2.0,3.0,4.0,0.0,0.0,2,2,1920
2019-09-14,Barcelona,Valencia,5,2,H,2.0,1.0,H,,17.0,9.0,10.0,3.0,11.0,11.0,2.0,5.0,1.0,4.0,0.0,0.0,5,2,1920
2019-09-21,Granada,Barcelona,2,0,H,1.0,0.0,H,,9.0,8.0,4.0,1.0,22.0,12.0,4.0,5.0,3.0,2.0,0.0,0.0,0,2,1920
2019-09-24,Barcelona,Villarreal,2,1,H,2.0,1.0,H,,8.0,11.0,4.0,3.0,4.0,13.0,6.0,5.0,4.0,2.0,0.0,0.0,2,1,1920
2019-09-28,Getafe,Barcelona,0,2,A,0.0,1.0,A,,8.0,10.0,1.0,6.0,23.0,17.0,4.0,1.0,4.0,4.0,0.0,1.0,2,0,1920
2019-10-06,Barcelona,Sevilla,4,0,H,3.0,0.0,H,,15.0,16.0,8.0,4.0,10.0,12.0,7.0,10.0,5.0,3.0,2.0,0.0,4,0,1920
2019-10-19,Eibar,Barcelona,0,3,A,0.0,1.0,A,,5.0,9.0,0.0,4.0,16.0,14.0,2.0,2.0,5.0,0.0,0.0,0.0,3,0,1920
2019-10-29,Barcelona,Valladolid,5,1,H,3.0,1.0,H,,18.0,9.0,9.0,1.0,9.0,14.0,6.0,3.0,0.0,3.0,0.0,0.0,5,1,1920
2019-11-02,Levante,Barcelona,3,1,H,0.0,1.0,A,,9.0,9.0,3.0,6.0,9.0,13.0,2.0,3.0,1.0,6.0,0.0,0.0,1,3,1920
2019-11-09,Barcelona,Celta,4,1,H,2.0,1.0,H,,10.0,6.0,7.0,5.0,18.0,14.0,2.0,2.0,4.0,1.0,0.0,0.0,4,1,1920
2019-11-23,Leganes,Barcelona,1,2,A,1.0,0.0,H,,9.0,11.0,4.0,6.0,11.0,10.0,0.0,6.0,1.0,2.0,0.0,0.0,2,1,1920
2019-12-01,Ath Madrid,Barcelona,0,1,A,0.0,0.0,D,,17.0,13.0,2.0,5.0,12.0,11.0,9.0,5.0,4.0,4.0,0.0,0.0,1,0,1920
2019-12-07,Barcelona,Mallorca,5,2,H,4.0,1.0,H,,25.0,9.0,17.0,3.0,15.0,10.0,8.0,4.0,3.0,0.0,0.0,0.0,5,2,1920
2019-12-14,Sociedad,Barcelona,2,2,D,1.0,1.0,D,,19.0,9.0,5.0,5.0,7.0,8.0,8.0,5.0,0.0,1.0,0.0,0.0,2,2,1920
2019-12-18,Barcelona,Real Madrid,0,0,D,0.0,0.0,D,,9.0,17.0,2.0,4.0,5.0,17.0,2.0,6.0,3.0,5.0,0.0,0.0,0,0,1920
2019-12-21,Barcelona,Alaves,4,1,H,2.0,0.0,H,,8.0,5.0,4.0,3.0,10.0,11.0,3.0,4.0,2.0,4.0,0.0,0.0,4,1,1920
2020-01-04,Espanol,Barcelona,2,2,D,1.0,0.0,H,,8.0,14.0,3.0,7.0,17.0,11.0,4.0,5.0,2.0,2.0,0.0,1.0,2,2,1920
2020-01-19,Barcelona,Granada,1,0,H,0.0,0.0,D,,18.0,5.0,6.0,1.0,11.0,17.0,7.0,0.0,0.0,4.0,0.0,1.0,1,0,1920
2020-01-25,Valencia,Barcelona,2,0,H,0.0,0.0,D,,8.0,14.0,6.0,5.0,13.0,16.0,2.0,0.0,1.0,3.0,0.0,0.0,0,2,1920
2020-02-02,Barcelona,Levante,2,1,H,2.0,0.0,H,,23.0,10.0,9.0,5.0,6.0,10.0,8.0,3.0,2.0,0.0,0.0,0.0,2,1,1920
2020-02-09,Betis,Barcelona,2,3,A,2.0,2.0,D,,7.0,10.0,3.0,6.0,21.0,17.0,0.0,8.0,5.0,5.0,1.0,1.0,3,2,1920
2020-02-15,Barcelona,Getafe,2,1,H,2.0,0.0,H,,12.0,7.0,5.0,2.0,12.0,30.0,2.0,3.0,3.0,2.0,0.0,0.0,2,1,1920
2020-02-22,Barcelona,Eibar,5,0,H,3.0,0.0,H,,13.0,12.0,11.0,5.0,8.0,19.0,5.0,5.0,0.0,2.0,0.0,0.0,5,0,1920
2020-03-01,Real Madrid,Barcelona,2,0,H,0.0,0.0,D,,13.0,9.0,5.0,4.0,13.0,10.0,8.0,2.0,2.0,2.0,0.0,0.0,0,2,1920
2020-03-07,Barcelona,Sociedad,1,0,H,0.0,0.0,D,,13.0,9.0,6.0,1.0,12.0,10.0,4.0,4.0,4.0,3.0,0.0,0.0,1,0,1920
2020-06-13,Mallorca,Barcelona,0,4,A,0.0,2.0,A,,13.0,12.0,3.0,7.0,16.0,5.0,9.0,3.0,1.0,2.0,0.0,0.0,4,0,1920
2020-06-16,Barcelona,Leganes,2,0,H,1.0,0.0,H,,10.0,6.0,5.0,2.0,16.0,16.0,3.0,2.0,5.0,3.0,0.0,0.0,2,0,1920
2020-06-19,Sevilla,Barcelona,0,0,D,0.0,0.0,D,,8.0,10.0,4.0,4.0,17.0,8.0,2.0,9.0,3.0,2.0,0.0,0.0,0,0,1920
2020-06-23,Barcelona,Ath Bilbao,1,0,H,0.0,0.0,D,,18.0,6.0,4.0,0.0,10.0,16.0,6.0,2.0,2.0,1.0,0.0,0.0,1,0,1920
2020-06-27,Celta,Barcelona,2,2,D,0.0,1.0,A,,10.0,18.0,6.0,2.0,19.0,10.0,3.0,8.0,3.0,4.0,0.0,0.0,2,2,1920
2020-06-30,Barcelona,Ath Madrid,2,2,D,1.0,1.0,D,,12.0,10.0,5.0,3.0,11.0,15.0,3.0,1.0,3.0,5.0,0.0,0.0,2,2,1920
2020-07-05,Villarreal,Barcelona,1,4,A,1.0,3.0,A,,11.0,18.0,4.0,12.0,11.0,11.0,2.0,6.0,1.0,0.0,0.0,0.0,4,1,1920
2020-07-08,Barcelona,Espanol,1,0,H,0.0,0.0,D,,9.0,11.0,2.0,2.0,8.0,12.0,6.0,5.0,0.0,2.0,1.0,1.0,1,0,1920
2020-07-11,Valladolid,Barcelona,0,1,A,0.0,1.0,A,,13.0,9.0,4.0,6.0,15.0,13.0,4.0,5.0,2.0,2.0,0.0,0.0,1,0,1920
2020-07-16,Barcelona,Osasuna,1,2,A,0.0,1.0,A,,19.0,9.0,3.0,5.0,7.0,14.0,10.0,2.0,4.0,1.0,0.0,1.0,1,2,1920
2020-07-19,Alaves,Barcelona,0,5,A,0.0,3.0,A,,8.0,16.0,0.0,8.0,17.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,5,0,1920
2020-09-27,Barcelona,Villarreal,4,0,H,4.0,0.0,H,,17.0,5.0,9.0,1.0,9.0,10.0,8.0,4.0,0.0,1.0,0.0,0.0,4,0,2021
2020-10-01,Celta,Barcelona,0,3,A,0.0,1.0,A,,10.0,6.0,3.0,3.0,22.0,10.0,3.0,7.0,5.0,5.0,0.0,1.0,3,0,2021
2020-10-04,Barcelona,Sevilla,1,1,D,1.0,1.0,D,,12.0,13.0,5.0,1.0,11.0,18.0,6.0,5.0,1.0,1.0,0.0,0.0,1,1,2021
2020-10-17,Getafe,Barcelona,1,0,H,0.0,0.0,D,,9.0,7.0,4.0,1.0,20.0,10.0,7.0,2.0,4.0,3.0,0.0,0.0,0,1,2021
2020-10-24,Barcelona,Real Madrid,1,3,A,1.0,1.0,D,,10.0,15.0,4.0,9.0,11.0,13.0,7.0,7.0,3.0,2.0,0.0,0.0,1,3,2021
2020-10-31,Alaves,Barcelona,1,1,D,1.0,0.0,H,,4.0,25.0,3.0,9.0,16.0,4.0,2.0,14.0,4.0,3.0,1.0,0.0,1,1,2021
2020-11-07,Barcelona,Betis,5,2,H,1.0,1.0,D,,18.0,12.0,9.0,6.0,8.0,10.0,9.0,5.0,2.0,2.0,0.0,1.0,5,2,2021
2020-11-21,Ath Madrid,Barcelona,1,0,H,1.0,0.0,H,,9.0,13.0,2.0,4.0,12.0,6.0,8.0,8.0,4.0,0.0,0.0,0.0,0,1,2021
2020-11-29,Barcelona,Osasuna,4,0,H,2.0,0.0,H,,20.0,10.0,11.0,5.0,8.0,12.0,5.0,3.0,1.0,0.0,0.0,0.0,4,0,2021
2020-12-05,Cadiz,Barcelona,2,1,H,1.0,0.0,H,,7.0,21.0,3.0,8.0,10.0,7.0,5.0,13.0,0.0,2.0,0.0,0.0,1,2,2021
2020-12-13,Barcelona,Levante,1,0,H,0.0,0.0,D,,24.0,7.0,13.0,3.0,4.0,15.0,12.0,4.0,2.0,1.0,0.0,0.0,1,0,2021
2020-12-16,Barcelona,Sociedad,2,1,H,2.0,1.0,H,,14.0,12.0,4.0,5.0,18.0,14.0,2.0,3.0,3.0,3.0,0.0,0.0,2,1,2021
2020-12-19,Barcelona,Valencia,2,2,D,1.0,1.0,D,,25.0,12.0,9.0,4.0,10.0,14.0,8.0,3.0,4.0,2.0,0.0,0.0,2,2,2021
2020-12-22,Valladolid,Barcelona,0,3,A,0.0,2.0,A,,12.0,21.0,5.0,10.0,12.0,10.0,4.0,5.0,1.0,2.0,0.0,0.0,3,0,2021
2020-12-29,Barcelona,Eibar,1,1,D,0.0,0.0,D,,16.0,9.0,5.0,3.0,6.0,15.0,5.0,7.0,0.0,2.0,0.0,0.0,1,1,2021
2021-01-03,Huesca,Barcelona,0,1,A,0.0,1.0,A,,4.0,20.0,4.0,7.0,12.0,11.0,2.0,6.0,1.0,0.0,0.0,0.0,1,0,2021
2021-01-06,Ath Bilbao,Barcelona,2,3,A,1.0,2.0,A,,8.0,13.0,3.0,9.0,10.0,6.0,3.0,4.0,2.0,1.0,0.0,0.0,3,2,2021
2021-01-09,Granada,Barcelona,0,4,A,0.0,3.0,A,,8.0,13.0,4.0,4.0,16.0,3.0,4.0,1.0,2.0,3.0,1.0,0.0,4,0,2021
2021-01-24,Elche,Barcelona,0,2,A,0.0,1.0,A,,4.0,15.0,2.0,8.0,15.0,9.0,0.0,7.0,0.0,2.0,0.0,0.0,2,0,2021
2021-01-31,Barcelona,Ath Bilbao,2,1,H,1.0,0.0,H,,12.0,7.0,6.0,2.0,12.0,20.0,7.0,3.0,2.0,3.0,0.0,0.0,2,1,2021
2021-02-07,Betis,Barcelona,2,3,A,1.0,0.0,H,,8.0,12.0,5.0,4.0,21.0,7.0,3.0,5.0,1.0,3.0,0.0,0.0,3,2,2021
2021-02-13,Barcelona,Alaves,5,1,H,2.0,0.0,H,,17.0,6.0,9.0,2.0,10.0,14.0,5.0,4.0,0.0,2.0,0.0,0.0,5,1,2021
2021-02-21,Barcelona,Cadiz,1,1,D,1.0,0.0,H,,20.0,3.0,4.0,1.0,13.0,12.0,8.0,0.0,0.0,2.0,0.0,0.0,1,1,2021
2021-02-24,Barcelona,Elche,3,0,H,0.0,0.0,D,,9.0,6.0,5.0,1.0,8.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,3,0,2021
2021-02-27,Sevilla,Barcelona,0,2,A,0.0,1.0,A,,4.0,9.0,2.0,5.0,20.0,9.0,3.0,3.0,5.0,2.0,0.0,0.0,2,0,2021
2021-03-06,Osasuna,Barcelona,0,2,A,0.0,1.0,A,,10.0,13.0,3.0,6.0,4.0,12.0,3.0,4.0,0.0,2.0,0.0,0.0,2,0,2021
2021-03-15,Barcelona,Huesca,4,1,H,2.0,1.0,H,,12.0,8.0,5.0,4.0,8.0,13.0,7.0,3.0,0.0,2.0,0.0,0.0,4,1,2021
2021-03-21,Sociedad,Barcelona,1,6,A,0.0,2.0,A,,10.0,14.0,5.0,10.0,11.0,12.0,1.0,1.0,3.0,2.0,0.0,0.0,6,1,2021
2021-04-05,Barcelona,Valladolid,1,0,H,0.0,0.0,D,,25.0,7.0,10.0,2.0,12.0,13.0,4.0,1.0,3.0,3.0,0.0,1.0,1,0,2021
2021-04-10,Real Madrid,Barcelona,2,1,H,2.0,0.0,H,,14.0,18.0,3.0,4.0,16.0,10.0,5.0,6.0,3.0,4.0,1.0,0.0,1,2,2021
2021-04-22,Barcelona,Getafe,5,2,H,3.0,1.0,H,,9.0,5.0,6.0,1.0,8.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,5,2,2021
2021-04-25,Villarreal,Barcelona,1,2,A,1.0,2.0,A,,10.0,15.0,4.0,5.0,16.0,10.0,6.0,1.0,2.0,3.0,1.0,0.0,2,1,2021
2021-04-29,Barcelona,Granada,1,2,A,1.0,0.0,H,,16.0,6.0,4.0,2.0,10.0,22.0,6.0,1.0,0.0,4.0,0.0,0.0,1,2,2021
2021-05-02,Valencia,Barcelona,2,3,A,0.0,0.0,D,,9.0,14.0,4.0,7.0,12.0,14.0,2.0,1.0,2.0,1.0,0.0,0.0,3,2,2021
2021-05-08,Barcelona,Ath Madrid,0,0,D,0.0,0.0,D,,12.0,11.0,7.0,6.0,13.0,26.0,5.0,7.0,3.0,3.0,0.0,0.0,0,0,2021
2021-05-11,Levante,Barcelona,3,3,D,0.0,2.0,A,,16.0,17.0,6.0,5.0,12.0,4.0,8.0,6.0,2.0,2.0,0.0,0.0,3,3,2021
2021-05-16,Barcelona,Celta,1,2,A,1.0,1.0,D,,20.0,4.0,4.0,4.0,9.0,14.0,7.0,1.0,3.0,2.0,1.0,0.0,1,2,2021
2021-05-22,Eibar,Barcelona,0,1,A,0.0,0.0,D,,17.0,7.0,3.0,3.0,11.0,15.0,6.0,3.0,0.0,3.0,0.0,0.0,1,0,2021
2021-08-15,Barcelona,Sociedad,4,2,H,2.0,0.0,H,,13.0,11.0,8.0,3.0,11.0,18.0,5.0,3.0,2.0,4.0,0.0,0.0,4,2,2122
2021-08-21,Ath Bilbao,Barcelona,1,1,D,0.0,0.0,D,,16.0,9.0,7.0,3.0,15.0,10.0,13.0,2.0,1.0,2.0,0.0,1.0,1,1,2122
2021-08-29,Barcelona,Getafe,2,1,H,2.0,1.0,H,,7.0,8.0,3.0,3.0,16.0,22.0,3.0,2.0,3.0,1.0,0.0,0.0,2,1,2122
2021-09-20,Barcelona,Granada,1,1,D,0.0,1.0,A,,17.0,5.0,6.0,2.0,15.0,20.0,12.0,4.0,3.0,6.0,0.0,0.0,1,1,2122
2021-09-23,Cadiz,Barcelona,0,0,D,0.0,0.0,D,,13.0,6.0,3.0,2.0,16.0,8.0,4.0,5.0,3.0,4.0,0.0,1.0,0,0,2122
2021-09-26,Barcelona,Levante,3,0,H,2.0,0.0,H,,20.0,6.0,12.0,2.0,11.0,16.0,11.0,1.0,1.0,3.0,0.0,0.0,3,0,2122
2021-10-02,Ath Madrid,Barcelona,2,0,H,2.0,0.0,H,,6.0,9.0,3.0,2.0,13.0,10.0,2.0,6.0,2.0,1.0,0.0,0.0,0,2,2122
2021-10-17,Barcelona,Valencia,3,1,H,2.0,1.0,H,,12.0,9.0,5.0,3.0,16.0,13.0,9.0,3.0,2.0,3.0,0.0,0.0,3,1,2122
2021-10-24,Barcelona,Real Madrid,1,2,A,0.0,1.0,A,,12.0,10.0,2.0,5.0,17.0,13.0,7.0,4.0,1.0,1.0,0.0,0.0,1,2,2122
2021-10-27,Vallecano,Barcelona,1,0,H,1.0,0.0,H,,13.0,16.0,3.0,1.0,17.0,12.0,3.0,7.0,2.0,2.0,0.0,0.0,0,1,2122
2021-10-30,Barcelona,Alaves,1,1,D,0.0,0.0,D,,16.0,3.0,5.0,2.0,11.0,11.0,9.0,0.0,0.0,2.0,0.0,0.0,1,1,2122
2021-11-06,Celta,Barcelona,3,3,D,0.0,3.0,A,,18.0,10.0,4.0,6.0,18.0,18.0,3.0,1.0,3.0,6.0,0.0,0.0,3,3,2122
2021-11-20,Barcelona,Espanol,1,0,H,0.0,0.0,D,,16.0,12.0,6.0,2.0,17.0,9.0,4.0,4.0,4.0,2.0,0.0,0.0,1,0,2122
2021-11-27,Villarreal,Barcelona,1,3,A,0.0,0.0,D,,14.0,12.0,2.0,6.0,19.0,14.0,4.0,4.0,2.0,2.0,0.0,0.0,3,1,2122
2021-12-04,Barcelona,Betis,0,1,A,0.0,0.0,D,,12.0,8.0,3.0,2.0,17.0,12.0,6.0,1.0,1.0,2.0,0.0,0.0,0,1,2122
2021-12-12,Osasuna,Barcelona,2,2,D,1.0,1.0,D,,8.0,10.0,3.0,2.0,16.0,16.0,6.0,5.0,5.0,4.0,0.0,0.0,2,2,2122
2021-12-18,Barcelona,Elche,3,2,H,2.0,0.0,H,,19.0,5.0,8.0,3.0,13.0,17.0,5.0,0.0,1.0,3.0,0.0,0.0,3,2,2122
2021-12-21,Sevilla,Barcelona,1,1,D,1.0,1.0,D,,5.0,23.0,1.0,7.0,15.0,13.0,4.0,9.0,2.0,3.0,1.0,0.0,1,1,2122
2022-01-02,Mallorca,Barcelona,0,1,A,0.0,1.0,A,,13.0,13.0,3.0,4.0,22.0,24.0,4.0,3.0,5.0,2.0,0.0,0.0,1,0,2122
2022-01-08,Granada,Barcelona,1,1,D,0.0,0.0,D,,14.0,13.0,4.0,1.0,9.0,21.0,3.0,2.0,2.0,5.0,0.0,1.0,1,1,2122
2022-01-23,Alaves,Barcelona,0,1,A,0.0,0.0,D,,6.0,10.0,2.0,4.0,16.0,8.0,1.0,10.0,0.0,0.0,0.0,0.0,1,0,2122
2022-02-06,Barcelona,Ath Madrid,4,2,H,3.0,1.0,H,,9.0,10.0,4.0,4.0,15.0,13.0,3.0,5.0,2.0,2.0,1.0,0.0,4,2,2122
2022-02-13,Espanol,Barcelona,2,2,D,1.0,1.0,D,,10.0,12.0,4.0,4.0,14.0,13.0,3.0,5.0,5.0,4.0,1.0,1.0,2,2,2122
2022-02-20,Valencia,Barcelona,1,4,A,0.0,3.0,A,,11.0,6.0,5.0,6.0,22.0,16.0,8.0,3.0,3.0,4.0,0.0,0.0,4,1,2122
2022-02-27,Barcelona,Ath Bilbao,4,0,H,1.0,0.0,H,,17.0,6.0,7.0,3.0,8.0,10.0,5.0,0.0,2.0,1.0,0.0,0.0,4,0,2122
2022-03-06,Elche,Barcelona,1,2,A,1.0,0.0,H,,13.0,20.0,3.0,9.0,10.0,8.0,5.0,6.0,2.0,6.0,1.0,0.0,2,1,2122
2022-03-13,Barcelona,Osasuna,4,0,H,3.0,0.0,H,,24.0,4.0,9.0,3.0,7.0,4.0,5.0,1.0,0.0,4.0,0.0,0.0,4,0,2122
2022-03-20,Real Madrid,Barcelona,0,4,A,0.0,2.0,A,,14.0,18.0,4.0,10.0,9.0,12.0,4.0,3.0,4.0,4.0,0.0,0.0,4,0,2122
2022-04-03,Barcelona,Sevilla,1,0,H,0.0,0.0,D,,19.0,8.0,6.0,3.0,12.0,8.0,9.0,2.0,3.0,3.0,0.0,0.0,1,0,2122
2022-04-10,Levante,Barcelona,2,3,A,0.0,0.0,D,,11.0,14.0,6.0,7.0,8.0,7.0,4.0,3.0,1.0,1.0,0.0,0.0,3,2,2122
2022-04-18,Barcelona,Cadiz,0,1,A,0.0,0.0,D,,18.0,6.0,6.0,4.0,16.0,9.0,8.0,1.0,4.0,1.0,0.0,0.0,0,1,2122
2022-04-21,Sociedad,Barcelona,0,1,A,0.0,1.0,A,,8.0,11.0,5.0,1.0,12.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,1,0,2122
2022-04-24,Barcelona,Vallecano,0,1,A,0.0,1.0,A,,18.0,3.0,5.0,1.0,10.0,1.0,9.0,1.0,4.0,6.0,0.0,0.0,0,1,2122
2022-05-01,Barcelona,Mallorca,2,1,H,1.0,0.0,H,,17.0,6.0,5.0,2.0,13.0,12.0,5.0,2.0,2.0,3.0,0.0,0.0,2,1,2122
2022-05-07,Betis,Barcelona,1,2,A,0.0,0.0,D,,14.0,11.0,5.0,5.0,16.0,18.0,4.0,8.0,1.0,2.0,0.0,0.0,2,1,2122
2022-05-10,Barcelona,Celta,3,1,H,2.0,0.0,H,,10.0,13.0,4.0,5.0,18.0,6.0,2.0,8.0,3.0,0.0,0.0,1.0,3,1,2122
2022-05-15,Getafe,Barcelona,0,0,D,0.0,0.0,D,,9.0,5.0,3.0,1.0,9.0,8.0,5.0,5.0,1.0,2.0,0.0,0.0,0,0,2122
2022-05-22,Barcelona,Villarreal,0,2,A,0.0,1.0,A,,14.0,4.0,3.0,3.0,12.0,7.0,12.0,1.0,3.0,1.0,0.0,0.0,0,2,2122
